year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAY,CC,29,911,330,34,36,-117.15449,32.71621,0.8487963080406189,Individual,22,1,0
2025,MAY,CC,30,800,332,14,22,-117.15631,32.716263,0.8117522597312927,Individual,2,1,0
2025,MAY,CC,31,463,338,10,23,-117.16138,32.716167,0.7861521244049072,Individual,1,1,0
2025,MAY,CC,32,556,343,16,22,-117.15995,32.716118,0.8239795565605164,Individual,3,1,0
2025,MAY,CC,33,267,346,22,19,-117.16418,32.716087,0.8203434944152832,Individual,2,1,0
2025,MAY,CC,34,710,347,9,17,-117.1577,32.716106,0.01768934726715088,Individual,1,1,0
2025,MAY,CC,35,685,396,27,27,-117.15793,32.71545,0.8340290188789368,Tent,3,1,0
2025,MAY,CC,36,627,397,21,19,-117.158844,32.715485,0.8455524444580078,Vehicle,1,1,0
2025,MAY,CC,37,954,398,10,16,-117.154,32.7155,0.12178993225097656,Individual,1,1,0
2025,MAY,CC,38,923,410,11,23,-117.15446,32.71531,0.8014099597930908,Individual,5,1,0
2025,MAY,CC,39,886,434,17,23,-117.15497,32.715015,0.8209632039070129,Tent,1,1,0
2025,MAY,CC,40,953,448,13,14,-117.15398,32.7149,0.779421865940094,Individual,3,1,0
2025,MAY,CC,41,312,527,8,24,-117.16358,32.71387,0.6352261900901794,Individual,1,1,0
2025,MAY,CC,42,458,541,12,26,-117.16139,32.713688,0.7504872679710388,Individual,1,1,0
2025,MAY,CC,43,256,567,22,19,-117.1643,32.71342,0.9023848176002502,Vehicle,1,1,0
2025,MAY,SH,0,442,27,33,37,-117.14216,32.712795,0.8598987460136414,Tent,2,1,0
2025,MAY,SH,1,205,31,34,35,-117.145164,32.712753,0.8718583583831787,Tent,4,1,0
2025,MAY,SH,2,45,115,25,33,-117.147224,32.711876,0.8649713397026062,Tent,4,1,0
2025,MAY,SH,3,74,127,10,21,-117.14696,32.71181,0.04289907217025757,Individual,1,1,0
2025,MAY,SH,4,66,199,32,27,-117.14691,32.711025,0.8644023537635803,Individual,22,1,0
2025,MAY,SH,5,60,225,26,27,-117.147026,32.71075,0.8398650884628296,Tent,4,1,0
2025,MAY,SH,6,39,234,13,19,-117.14737,32.710697,0.8271923661231995,Individual,3,1,0
2025,MAY,SH,7,65,264,28,34,-117.14694,32.710304,0.8803513050079346,Tent,4,1,0
2025,MAY,SH,8,72,319,16,22,-117.14693,32.70979,0.89888596534729,Vehicle,1,1,0
2025,MAY,SH,9,37,325,29,33,-117.147285,32.70967,0.8848981857299805,Tent,4,1,0
2025,MAY,SH,10,74,369,24,26,-117.14685,32.709244,0.14711660146713257,Tent,2,1,0
2025,MAY,SH,11,75,369,23,27,-117.14684,32.70924,0.9220737218856812,Vehicle,2,1,0
2025,MAY,SH,12,45,379,32,37,-117.14716,32.709084,0.8911853432655334,Tent,10,1,0
2025,MAY,SH,13,74,469,27,32,-117.14683,32.708168,0.8803588151931763,Tent,7,1,0
2025,MAY,SH,14,41,520,43,44,-117.14713,32.707573,0.9082335829734802,Tent,20,1,0
