year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAR,CC,2,467,161,8,19,-117.16137,32.71833,0.5398141741752625,Individual,1,1,0
2025,MAR,CC,3,704,162,15,28,-117.15779,32.71829,0.8299610614776611,Individual,4,1,0
2025,MAR,CC,4,500,166,16,22,-117.16082,32.718258,0.8630513548851013,Tent,1,1,0
2025,MAR,CC,5,889,174,15,22,-117.15501,32.7182,0.7883549332618713,Individual,1,1,0
2025,MAR,CC,6,803,178,9,17,-117.15634,32.71817,0.7271637916564941,Individual,1,1,0
2025,MAR,CC,7,312,185,18,26,-117.163574,32.717987,0.8520510792732239,Individual,2,1,0
2025,MAR,CC,8,278,186,11,19,-117.16412,32.71801,0.15611213445663452,Individual,1,1,0
2025,MAR,CC,9,503,193,8,16,-117.16083,32.717968,0.7930485010147095,Individual,1,1,0
2025,MAR,CC,10,749,193,9,14,-117.15715,32.718002,0.714759886264801,Individual,1,1,0
2025,MAR,CC,11,385,217,24,34,-117.162445,32.71756,0.8668134808540344,Tent,1,1,0
2025,MAR,CC,12,568,224,12,13,-117.15983,32.717617,0.07825994491577148,Individual,1,1,0
2025,MAR,CC,13,765,225,11,15,-117.15689,32.71761,0.37039726972579956,Individual,1,1,0
2025,MAR,CC,14,249,227,7,15,-117.16457,32.71754,0.36915045976638794,Individual,1,1,0
2025,MAR,CC,15,263,227,18,17,-117.16428,32.71753,0.8328707218170166,Tent,1,1,0
2025,MAR,CC,16,530,228,8,16,-117.16042,32.717545,0.49542105197906494,Individual,1,1,0
2025,MAR,CC,17,860,229,9,19,-117.15547,32.717545,0.7604924440383911,Individual,1,1,0
2025,MAR,CC,18,643,234,15,21,-117.15868,32.717453,0.7971307039260864,Individual,4,1,0
2025,MAR,CC,19,740,246,11,20,-117.15726,32.71732,0.5970383286476135,Individual,1,1,0
2025,MAR,CC,20,681,247,8,20,-117.158165,32.717304,0.8055418133735657,Individual,1,1,0
2025,MAR,CC,21,331,253,41,44,-117.16311,32.71706,0.8585423827171326,Individual,31,1,0
2025,MAR,CC,22,494,267,14,18,-117.160904,32.71706,0.7588041424751282,Individual,2,1,0
2025,MAR,CC,23,812,271,19,23,-117.15611,32.717003,0.7867012619972229,Individual,2,1,0
2025,MAR,CC,24,440,272,21,24,-117.161644,32.71696,0.8532784581184387,Individual,2,1,0
2025,MAR,CC,25,216,273,11,17,-117.165016,32.716972,0.7590538263320923,Individual,1,1,0
2025,MAR,CC,26,569,276,15,16,-117.159775,32.71697,0.7109874486923218,Individual,2,1,0
2025,MAR,CC,27,625,278,17,16,-117.15893,32.71695,0.8073155879974365,Individual,2,1,0
2025,MAR,CC,28,278,322,14,22,-117.16408,32.71636,0.8094311952590942,Individual,2,1,0
2025,MAR,CC,29,804,323,19,25,-117.15622,32.71636,0.5593732595443726,Tent,3,1,0
2025,MAR,CC,30,804,323,19,25,-117.15622,32.71636,0.4054061770439148,Tent,1,1,0
2025,MAR,CC,31,358,329,9,20,-117.16293,32.71629,0.5656288862228394,Individual,-1,1,0
2025,MAR,CC,32,520,330,16,26,-117.160484,32.71625,0.48891913890838623,Individual,4,1,0
2025,MAR,CC,33,520,330,16,26,-117.160484,32.71625,0.46016013622283936,Tent,1,1,0
2025,MAR,CC,34,309,331,8,16,-117.163666,32.716286,0.6904575824737549,Individual,1,1,0
2025,MAR,CC,35,917,333,42,39,-117.154335,32.716156,0.8669761419296265,Individual,72,1,0
2025,MAR,CC,36,710,337,8,15,-117.15771,32.71624,0.12350577116012573,Individual,1,1,0
2025,MAR,CC,37,263,351,16,16,-117.164276,32.716045,0.8262968063354492,Individual,2,1,0
2025,MAR,CC,38,687,354,16,22,-117.15799,32.715992,0.8463441133499146,Individual,2,1,0
2025,MAR,CC,39,826,354,16,22,-117.1559,32.715996,0.8354499936103821,Individual,1,1,0
2025,MAR,CC,40,445,356,13,21,-117.16161,32.71596,0.8037210702896118,Individual,1,1,0
2025,MAR,CC,41,628,394,15,20,-117.158875,32.715515,0.8165775537490845,Individual,3,1,0
2025,MAR,CC,42,932,395,19,16,-117.15427,32.715538,0.8173372149467468,Individual,2,1,0
2025,MAR,CC,43,764,400,16,23,-117.15682,32.715427,0.8587474226951599,Individual,4,1,0
2025,MAR,CC,44,334,401,10,16,-117.16327,32.715443,0.748633086681366,Individual,1,1,0
2025,MAR,CC,45,703,403,16,25,-117.15774,32.715378,0.8318920135498047,Individual,7,1,0
2025,MAR,CC,46,803,403,15,21,-117.15624,32.715405,0.8295788168907166,Individual,2,1,0
2025,MAR,CC,47,217,415,10,18,-117.164986,32.71526,0.7743746638298035,Individual,1,1,0
2025,MAR,CC,48,312,423,7,17,-117.16361,32.71517,0.7491430044174194,Individual,1,1,0
2025,MAR,CC,49,738,435,18,24,-117.15719,32.714993,0.8508415222167969,Tent,1,1,0
2025,MAR,CC,50,948,438,15,23,-117.15404,32.714966,0.8288437128067017,Individual,7,1,0
2025,MAR,CC,51,679,440,13,17,-117.15811,32.714973,0.8112786412239075,Individual,2,1,0
2025,MAR,CC,52,822,445,9,16,-117.15599,32.71492,0.8029798269271851,Individual,1,1,0
2025,MAR,CC,53,461,492,12,28,-117.161354,32.71427,0.8284683227539062,Individual,4,1,0
2025,MAR,CC,54,457,550,15,22,-117.161385,32.713604,0.7969185709953308,Individual,2,1,0
